id;MAX;AVG
11050698;1082;564
11050700;1125;571
11050701;1280;575
11050705;1194;564
11050706;1136;534
11050707;1130;491
11050708;1130;531
11050713;1274;593
11050714;1285;612
11050715;1482;566
11050716;1157;534
11050719;1269;554
11050720;1226;584
11050725;1050;524
11050726;1258;600
11050727;1253;592
11050728;490;236
11050732;112;26
11050734;106;29
11050735;106;28
11050736;117;27
11050741;69;30
11050746;80;30
11050751;42;24
11050760;96;30
11050765;80;24
11050770;69;24
11050778;96;26
11050784;85;26
11050790;80;26
11050810;224;89
11050812;106;28
11050814;106;28
11050820;58;21
11050823;48;21
11050827;53;24
11050835;69;25
11050840;245;214
11050841;869;429
11050843;1402;562
11050847;1216;480
11050848;928;450
11050849;874;425
11050851;992;443
11050858;112;27
11050859;101;27
11050864;106;28
11050874;64;25
11050888;74;27
11050909;69;26
11050919;69;24
11050931;80;27
11050943;501;244
11050948;730;267
11050953;1578;438
11050958;890;432
11050962;1024;463
11050967;970;476
11050973;874;482
11050978;874;469
11050982;1114;432
11050986;122;52
11050988;149;56
11050992;1114;501
11050996;1397;494
11050999;976;367
11051001;554;236
11051006;570;188
11051008;672;239
11051010;1157;425
11051011;1008;456
11051015;1178;405
11051018;544;238
11051021;341;148
11051023;202;135
11051025;106;26
11051027;90;27
11051029;106;27
11051039;90;26
11051044;85;31
11051050;58;26
11051056;74;24
11051060;69;23
11051063;64;26
11051072;64;23
11051076;48;22
11051084;58;24
11051089;90;30
11051112;53;23
11051125;53;24
11051130;85;26
11051141;234;172
11051147;720;250
11051149;1061;565
11051151;1104;563
11051154;1104;538
11051157;1397;596
11051162;1200;598
11051168;1104;548
11051170;1008;540
11051173;1290;574
11051176;378;208
11051178;117;26
11051179;117;27
11051184;85;31
11051192;74;28
11051205;85;25
11051211;48;24
11051221;74;30
11051226;80;27
11051233;74;27
11051278;64;24
11051325;80;24
11051340;69;26
11051356;64;25
11051365;80;26
11051369;69;22
11051373;42;21
11051378;80;21
11051393;42;21
11051397;1098;476
11051400;1232;557
11051402;1168;572
11051405;1189;568
11051406;1226;588
11051407;117;28
11051419;90;28
11051428;64;19
11051431;64;24
11051447;64;26
11051457;80;30
11051467;58;23
11051480;69;25
11051489;53;24
11051500;64;23
11051515;101;30
11051526;42;22
11051542;80;26
11051553;64;21
11051559;58;26
11051563;74;28
11051567;80;21
11051572;58;23
11051576;58;24
11051581;90;35
11051586;101;33
11051592;128;70
11051595;426;305
11051598;890;346
11051600;592;249
11051604;672;243
11051605;944;366
11051606;821;362
11051610;912;434
11051611;1082;460
11051614;1061;363
11051616;912;327
11051621;821;285
11051624;853;415
11051629;853;436
11051630;960;514
11051631;1002;460
11051636;976;441
11051641;1050;286
11051643;746;300
11051646;474;224
11051651;112;28
11051653;106;28
11051657;48;25
11051659;58;26
11051663;117;34
11051677;69;26
11051684;58;20
11051690;53;21
11051694;74;25
11051703;53;22
11051708;69;20
11051713;74;25
11051719;80;28
11051723;69;21
11051738;64;24
11051747;64;28
11051759;69;26
11051763;90;27
11051780;85;30
11051786;58;23
11051790;80;23
11051793;485;275
11051797;373;171
11051798;1093;542
11051799;1146;556
11051801;1125;550
11051807;1306;599
11051809;1130;589
11051813;1189;596
11051817;997;529
11051820;1178;574
11051825;1296;577
11051828;1194;584
11051831;1226;544
11051836;1253;543
11051838;112;29
11051840;112;29
11051841;122;28
11051845;496;252
11051846;858;423
11051848;1029;458
11051850;1034;433
11051854;1061;492
11051857;1178;456
11051864;1002;446
11051867;970;452
11051869;640;291
11051870;501;228
11051871;368;165
11051878;650;315
11051884;666;261
11051888;709;256
11051893;773;309
11051895;533;265
11051898;117;30
11051900;101;26
11051903;106;28
11051927;90;26
11051939;53;27
11051954;69;23
11051966;90;30
11051981;53;25
11052015;69;27
11052027;74;24
11052036;64;25
11052040;85;27
11052044;69;24
11052049;64;23
11052064;80;27
11052065;234;153
11052069;688;286
11052071;709;299
11052073;890;313
11052075;869;283
11052081;1130;548
11052082;1082;546
11052085;1125;538
11052086;1301;550
11052090;1546;561
11052091;1285;580
11052092;1189;546
11052093;1237;558
11052094;1162;548
11052097;1536;595
11052098;1248;587
11052099;746;351
11052101;3104;274
11052103;117;27
11052107;96;27
11052109;101;27
11052110;117;27
11052116;69;29
11052120;69;25
11052124;53;24
11052128;74;23
11052133;90;28
11052139;48;24
11052144;53;22
11052150;37;26
11052158;64;25
11052163;58;23
11052167;122;31
11052171;64;22
11052175;58;23
11052184;266;209
11052185;138;28
11052188;106;28
11052189;106;27
11052193;170;114
11052198;1146;572
11052201;1189;545
11052203;1157;526
11052210;117;28
11052215;117;26
11052217;101;27
11052230;69;26
11052245;64;21
11052258;58;24
11052271;64;28
11052296;336;249
11052298;661;308
11052303;858;218
11052308;2048;503
11052310;1216;522
11052315;992;432
11052321;538;220
11052325;661;278
11052327;1360;370
11052330;1162;473
11052332;1162;557
11052335;1056;489
11052337;944;455
11052339;1114;472
11052341;901;380
11052342;789;318
11052343;554;195
11052344;666;264
11052349;730;314
11052351;666;351
11052353;970;393
11052356;634;301
11052358;714;286
11052359;720;256
11052361;581;290
11052364;618;264
11052366;101;27
11052367;112;28
11052371;122;27
11052374;106;30
11052377;85;28
11052381;64;21
11052384;85;26
11052387;80;24
11052390;85;32
11052393;74;26
11052396;64;23
11052399;53;23
11052402;69;25
11052407;90;31
11052413;48;23
11052418;74;28
11052424;74;25
11052427;48;23
11052432;42;21
11052439;96;28
11052445;53;22
11052449;80;27
11052455;96;25
11052459;58;24
11052471;101;28
11052476;80;28
11052480;320;220
11052486;805;307
11052487;1029;370
11052492;656;262
11052496;981;283
11052499;1141;281
11052501;650;251
11052503;533;216
11052505;517;240
11052507;256;175
11052508;570;300
11052510;1877;548
11052512;133;28
11052518;101;28
11052520;773;195
11052521;1274;641
11052523;1205;598
11052526;1018;554
11052531;1189;612
11052533;1146;589
11052537;1136;522
11052538;1045;547
11052541;1157;599
11052543;1088;528
11052546;1221;569
11052547;1066;532
11052551;106;27
11052554;352;212
11052557;213;156
11052561;122;28
11052568;74;23
11052569;69;23
11052570;53;20
11052573;90;28
11052575;80;28
11052577;96;26
11052582;80;27
11052598;90;26
11052605;80;22
11052616;309;273
11052620;1205;548
11052624;917;446
11052627;858;433
11052637;1002;442
11052642;922;447
11052650;1104;520
11052654;1018;515
11052657;1162;482
11052660;1024;449
11052665;794;371
11052669;762;370
11052672;752;357
11052675;570;266
11052677;1402;323
11052682;357;210
11052684;538;224
11052685;618;308
11052688;869;324
11052690;912;317
11052691;789;285
11052695;885;335
11052698;730;304
11052701;778;327
11052706;1989;722
11052707;128;51
11052709;101;25
11052711;117;27
11052713;128;28
11052715;58;20
11052718;58;19
11052720;176;143
11052723;986;454
11052725;874;351
11052730;832;330
11052733;960;359
11052736;714;336
11052740;869;320
11052742;661;271
11052748;618;261
11052750;608;252
11052751;608;244
11052753;1061;430
11052754;816;382
11052756;1024;357
11052760;576;269
11052763;117;29
11052765;106;27
11052766;128;28
11052767;85;26
11052769;53;25
11052771;64;22
11052773;85;26
11052775;69;23
11052778;74;31
11052782;90;25
11052787;80;22
11052790;85;25
11052794;69;23
11052798;96;30
11052802;90;29
11052806;69;25
11052810;74;26
11052812;85;28
11052816;69;22
11052819;64;21
11052823;58;26
11052825;58;23
11052829;64;24
11052831;48;21
11052833;48;18
11052835;85;25
11052839;64;19
11052841;101;28
11052843;80;28
11052846;64;24
11052848;58;21
11052851;64;24
11052854;53;24
11052856;69;21
11052859;53;18
11052862;42;21
11052865;53;21
11052869;64;24
11052872;69;23
11052875;96;27
11052879;74;22
11052882;64;22
11052885;42;20
11052889;80;27
11052896;1168;193
11052897;752;282
11052898;874;284
11052899;570;246
11052900;597;257
11052903;656;244
11052904;629;290
11052905;848;294
11052907;581;240
11052908;672;276
11052909;474;234
11052910;970;351
11052911;789;281
11052912;922;347
11052913;112;27
11052914;106;27
11052915;90;28
11052918;53;29
11052924;80;25
11052926;64;23
11052931;64;24
11052941;864;372
11052945;1504;451
11052949;698;280
11052956;1013;291
11052960;581;284
11052969;629;275
11052974;736;304
11052982;704;286
11052987;944;343
11052992;208;136
11052995;752;320
11052998;805;391
11053003;400;203
11053006;1120;565
11053008;1205;600
11053009;1205;581
11053012;1253;570
11053015;1312;571
11053017;1120;565
11053021;1088;576
11053023;1290;599
11053025;1221;584
11053029;1157;549
11053030;1173;518
11053033;1226;522
11053039;1189;553
11053041;1109;574
11053042;96;30
11053043;117;28
11053045;101;28
11053047;112;28
11053051;293;200
11053056;880;439
11053057;1184;467
11053066;325;225
11053070;880;457
11053072;1226;609
11053076;1013;546
11053077;1072;527
11053082;1258;530
11053084;1152;542
11053088;1290;569
11053092;1200;596
11053096;1184;576
11053100;1045;496
11053107;938;356
11053109;362;243
11053113;240;133
11053121;106;29
11053126;112;27
11053134;48;20
11053142;85;30
11053147;74;29
11053158;80;24
11053170;69;29
11053180;85;27
11053190;58;25
11053198;69;22
11053201;69;26
11053207;64;24
11053211;80;25
11053214;64;26
11053216;96;26
11053220;58;21
11053224;74;26
11053231;64;23
11053233;53;20
11053239;74;20
11053248;53;24
11053252;96;28
11053254;85;27
11053266;74;23
11053276;112;47
11053296;96;29
11053313;69;23
11053335;64;24
11053338;74;29
11053346;58;22
11053354;85;25
11053362;48;21
11053368;69;25
11053383;682;236
11053386;725;286
11053388;501;181
11053389;757;229
11053395;853;321
11053398;1040;439
11053403;901;448
11053406;810;436
11053410;560;230
11053413;485;180
11053416;1168;319
11053419;1226;454
11053422;757;406
11053427;1066;482
11053434;928;477
11053436;997;529
11053438;661;318
11053443;389;192
11053446;410;140
11053448;837;318
11053457;768;393
11053461;122;45
11053464;106;29
11053469;405;122
11053475;2874;590
11053479;661;258
11053484;544;207
11053490;528;234
11053495;266;83
11053499;96;29
11053500;720;360
11053504;133;70
11053508;341;244
11053513;1184;541
11053516;1189;576
11053521;1178;599
11053522;1178;550
11053524;1173;533
11053528;1173;534
11053530;1066;561
11053539;1248;613
11053542;1248;596
11053557;1290;585
11053562;1189;563
11053567;1349;581
11053572;122;27
11053575;106;27
11053577;122;28
11053582;192;134
11053583;981;438
11053585;1056;460
11053587;1178;482
11053591;1184;467
11053596;1072;504
11053599;1130;527
11053605;1056;481
11053609;890;471
11053615;928;443
11053619;1029;487
11053625;1109;459
11053629;1104;508
11053633;1029;485
11053638;970;477
11053642;1056;481
11053644;752;363
11053647;474;226
11053650;800;248
11053655;800;255
11053658;725;357
11053663;426;204
11053665;832;364
11053667;1130;323
11053669;1114;366
11053671;784;362
11053673;757;357
11053679;837;307
11053681;778;256
11053685;634;300
11053686;682;295
11053688;848;371
11053691;1200;384
11053692;912;349
11053694;896;357
11053701;656;265
11053708;752;333
11053712;869;384
11053715;1136;428
11053719;1008;393
11053723;666;311
11053727;762;335
11053728;768;345
11053729;730;322
11053730;272;141
11053734;117;28
11053735;101;27
11053737;80;28
11053741;85;26
11053748;58;23
11053751;53;25
11053782;85;24
11053849;58;24
11053852;85;26
11053855;58;23
11053858;53;19
11053861;64;26
11053864;48;22
11053867;69;23
11053870;96;25
11053873;64;23
11053876;58;20
11053880;90;28
11053883;58;24
11053886;106;26
11053889;74;24
11053892;64;27
11053908;58;25
11053911;42;21
11053939;58;20
11053940;53;23
11053944;64;24
11053948;80;28
11053952;69;29
11053956;80;24
11053959;48;24
11053962;80;25
11053966;101;32
11053979;53;27
11053983;53;24
11053990;64;27
11053994;90;30
11053998;122;32
11054002;96;28
11054006;64;25
11054010;80;26
11054014;64;23
11054018;64;25
11054022;80;25
11054026;69;24
11054030;64;27
11054034;69;26
11054038;53;27
11054042;64;22
11054046;69;17
11054050;42;25
11054056;74;27
11054060;58;23
11054064;160;103
11054065;3040;514
11054068;752;256
11054069;741;311
11054070;597;248
11054072;645;286
11054077;474;206
11054079;624;228
11054081;1098;330
11054082;624;269
11054089;437;217
11054091;1093;295
11054094;778;280
11054098;944;291
11054099;704;311
11054102;736;288
11054110;96;27
11054112;106;27
11054116;90;25
11054119;74;25
11054123;74;25
11054128;74;26
11054133;64;27
11054138;53;22
11054143;101;32
11054148;74;28
11054156;101;32
11054162;106;30
11054166;69;22
11054171;53;24
11054181;58;24
11054190;69;27
11054195;85;26
11054198;272;88
11054202;96;30
11054208;112;27
11054212;112;29
11054217;144;55
11054220;2277;438
11054228;933;263
11054237;714;260
11054243;640;238
11054251;864;266
11054259;602;226
11054266;986;359
11054272;709;298
11054278;730;261
11054282;677;312
11054284;304;130
11054287;912;334
11054288;1184;532
11054296;1098;582
11054301;1312;604
11054304;1370;608
11054308;1264;575
11054314;1130;575
11054315;1296;605
11054319;1344;611
11054324;1173;625
11054327;1226;607
11054336;1072;556
11054339;1029;574
11054343;1232;609
11054347;1392;583
11054351;1173;595
11054354;1184;559
11054356;3776;499
11054357;112;27
11054360;128;28
11054364;117;27
11054370;538;302
11054374;1290;582
11054377;1365;619
11054380;1248;605
11054384;1109;558
11054388;1253;556
11054392;1232;568
11054398;437;219
11054403;496;306
11054405;138;54
11054411;101;28
11054417;106;27
11054431;85;29
11054442;64;25
11054445;37;22
11054447;69;24
11054450;69;27
11054454;90;28
11054458;85;31
11054463;80;28
11054466;106;25
11054468;112;32
11054472;58;24
11054476;90;26
11054478;64;23
11054482;64;20
11054486;69;26
11054490;48;23
11054494;58;24
11054496;80;27
11054499;58;24
11054501;90;27
11054503;80;28
11054505;80;25
11054507;42;23
11054509;80;23
11054511;69;27
11054514;69;25
11054516;85;27
11054521;96;29
11054524;64;24
11054527;74;29
11054529;80;24
11054531;101;29
11054535;74;24
11054538;112;34
11054542;64;25
11054545;128;32
11054549;106;32
11054553;85;29
11054557;74;27
11054561;80;26
11054565;64;25
11054569;69;24
11054573;90;23
11054577;80;24
11054581;117;32
11054585;101;31
11054587;96;28
11054591;80;24
11054595;80;30
11054598;106;27
11054602;80;25
11054607;58;27
11054615;80;24
11054618;101;29
11054622;69;25
11054625;69;24
11054628;96;26
11054632;80;25
11054634;90;28
11054636;85;26
11054656;106;29
11054663;80;27
11054680;85;32
11054691;85;26
11054701;106;29
11054707;90;25
11054712;69;24
11054719;138;30
11054722;69;27
11054728;85;32
11054735;58;24
11054741;80;31
11054746;85;28
11054751;85;25
11054753;74;25
11054761;101;29
11054764;96;25
11054771;85;25
11054782;74;38
11054787;96;25
11054792;496;405
11054794;960;411
11054797;1002;312
11054799;501;203
11054800;965;337
11054807;960;491
11054810;949;460
11054813;912;427
11054817;821;390
11054820;874;408
11054824;794;271
11054829;581;235
11054832;768;330
11054836;629;243
11054839;314;152
11054842;565;246
11054846;293;117
11054852;416;146
11054857;373;195
11054860;394;167
11054862;186;82
11054867;634;209
11054870;522;226
11054873;629;210
11054874;869;341
11054878;874;363
11054880;634;297
11054884;757;292
11054886;2528;953
11054888;154;81
11054891;293;115
11054892;1914;309
11054896;133;48
11054898;288;114
11054901;522;273
11054904;325;159
11054905;634;274
11054909;688;294
11054911;965;510
11054914;1029;466
11054919;1194;535
11054922;464;123
11054924;122;27
11054926;154;66
11054930;800;445
11054933;1173;485
11054937;880;431
11054941;928;435
11054943;949;459
11054948;938;486
11054951;922;429
11054954;501;267
11054961;586;269
11054969;634;271
11054975;656;288
11054980;677;300
11054984;928;320
11054987;800;328
11054992;736;333
11054996;640;290
11055000;757;266
11055005;586;301
11055011;618;280
11055015;725;305
11055016;570;275
11055019;693;307
11055023;746;308
11055027;485;240
11055031;688;285
11055033;810;348
11055036;784;295
11055038;714;271
11055041;757;235
11055046;656;287
11055052;645;277
11055056;896;269
11055059;677;249
11055061;741;317
11055063;933;315
11055065;677;294
11055068;544;281
11055070;117;28
11055072;106;27
11055077;74;24
11055080;85;29
11055094;64;22
11055096;64;26
11055103;80;27
11055107;42;20
11055116;48;22
11055118;90;28
11055137;58;21
11055140;64;25
11055154;80;27
11055161;517;192
11055164;565;230
11055167;922;315
11055174;789;290
11055177;810;284
11055183;592;256
11055189;1392;321
11055196;592;262
11055200;773;272
11055201;677;247
11055203;896;295
11055205;645;274
11055209;480;241
11055210;741;303
11055212;826;289
11055214;608;256
11055216;1216;287
11055218;741;327
11055221;880;325
11055223;1216;301
11055226;1173;302
11055228;1082;315
11055229;362;170
11055231;426;216
11055232;1098;339
11055235;1248;605
11055236;1226;597
11055242;1392;604
11055246;1312;535
11055248;1109;562
11055250;1056;573
11055253;1130;537
11055254;117;28
11055255;112;27
11055258;117;27
11055263;789;351
11055264;1040;435
11055265;997;500
11055268;869;445
11055269;944;452
11055270;1029;450
11055271;1178;489
11055273;1034;485
11055278;912;464
11055279;1152;454
11055280;928;448
11055281;906;465
11055285;528;234
11055286;501;245
11055287;1520;359
11055288;768;288
11055289;250;144
11055292;576;292
11055293;736;308
11055294;714;286
11055298;613;293
11055302;640;287
11055303;538;275
11055304;640;301
11055305;805;285
11055306;570;316
11055307;592;281
11055308;624;297
11055313;730;298
11055314;709;307
11055315;736;309
11055316;618;304
